,ATSPM_ID,name,latitude,longitude,roadway_name
0,D5I-3020,US-17/92 / 15/600 (Orlando Ave.) at Fairbanks Ave/SR426,28.593097,-81.365054,"ORLANDO AVE S, W FAIRBANKS AVE"
0,ORL-0674,Vineland Rd & Holy Land Way,28.497231,-81.433782,VINELAND RD
0,BRE-0089,Grissom Pkwy at Industry Rd,28.406156,-80.763192,"E INDUSTRY RD, GRISSOM PKWY"
0,BRE-5543,SR 405 at Windover Trl,28.553889,-80.844111,"WINDOVER TRL, COLUMBIA BLVD"
0,BRE-5001,US 1 (N Cocoa Blvd) at Barton Blvd/Seminole Dr,28.330773,-80.722599,"ROCKLEDGE BLVD, SEMINOLE DR, BARTON BLVD E"
0,VOL-0218,New York Ave (SR 44) at Stone St,29.028,-81.3159,"S STONE ST, W NEW YORK AVE"
0,1460,SR-436 at Pearl Lake Causeway/Willow Ave,28.66602,-81.427247,"PEARL LAKE CSWY, SEMORAN BLVD, WILLOW AVE"
0,ORC-0293,Landstar Blvd @ SR 417 SB Off Ramp,28.367934,-81.366791,"LANDSTAR BLVD, CENTRAL FLORIDA GREENEWAY"
0,ORL-0075,SR 50 (Colonial Dr) at Shine Ave,28.553129,-81.362683,"SHINE AVE N, E COLONIAL DR"
0,VOL-0115,Nova Rd (SR 5A) & Flomich St,29.247064,-81.067457,"N NOVA RD, FLOMICH AVE"
0,MEL-1010,Babcock St (SR 507) & Melbourne Ave,28.076491,-80.621396,"BABCOCK ST S, MELBOURNE AVE E"
0,1650,1st St (SR 46) at Lake Forest Blvd,28.81128,-81.35207,"SR-46, LAKE FOREST BLVD"
0,ORL-0033,Orange Ave & Wall St,28.542621,-81.379046,"N ORANGE AVE, WALL ST PLZ"
0,ORL-0555,Turkey Lake Rd & Hollywood Way / Panther Way,28.468395,-81.474924,"CR-439, PANTHER WAY, HOLLYWOOD WAY"
0,ORL-0215,SR 50 (Colonial Dr) at Lk Baldwin Ln,28.553393,-81.327341,"HUMPHRIES AVE, E COLONIAL DR"
0,ORL-0220,SR 436 (Semoran Blvd) at Curry Ford Rd,28.52356,-81.310407,"SEMORAN BLVD S, CURRY FORD RD"
0,ORL-0122,SR 50 (Colonial Dr) at Springdale Rd,28.552947,-81.397434,"SPRINGDALE RD, W COLONIAL DR"
0,ORL-0630,Orange Center Blvd at Ohio Ave,28.531988,-81.410468,"S OHIO AVE, ORANGE CENTER BLVD"
0,ORC-0346,Chickasaw Tl @ Cascade Dr,28.49818,-81.269178,"CHICKASAW TRL S, CASCADE RD"
0,OCA-0216,SR 40 (Silver Springs Blvd) & SW 33rd Ave,29.186299,-82.177031,"SW 33RD AVE, W SILVER SPRINGS BLVD"
0,ORC-0497,Orange Ave (SR 527) & Nela Ave/Glen Rose Ave,28.461923,-81.366666,"NELA AVE, GLEN ROSE AVE, ORANGE AVE S"
0,VOL-0363,Yonge St (US 1) & Division Ave,29.2751,-81.058,"S YONGE ST, DIVISION AVE"
0,1960,HE Thomas Jr Pkwy  @  Airport Blvd,28.78646,-81.297646,"W AIRPORT BLVD, W 25TH ST"
0,D5I-3010,US-17/92 / 15/600 (Orlando Ave.) at Gay Rd,28.601842,-81.365117,"ORLANDO AVE N, GAY RD"
0,ORC-0164,Lake Underhill @ Pinar Dr,28.539189,-81.271385,"PINAR DR, LAKE UNDERHILL RD"
0,VOL-0181,New York Ave (SR 44) at Hill St,29.028225,-81.282702,"N HILL AVE, E NEW YORK AVE"
0,D5I-3090,Aloma Ave (SR 426) & St Andrews Blvd,28.601253,-81.321073,"ST ANDREWS BLVD, ALOMA AVE"
0,D5I-7045,US 441 & Central Ave,28.673121,-81.511541,"CENTRAL AVE S, W MAIN ST"
0,BRE-0025,SR 3 (Courtenay Pkwy) at Needle Blvd/Hurwood Ave,28.365596,-80.700273,"N COURTENAY PKWY, NEEDLE BLVD, HURWOOD AVE"
0,1943,CR 427 / Ronald Reagan Blvd @ Leonard St,28.66563,-81.357971,"S RONALD REAGAN BLVD, LEONARD ST"
0,2210,Lake Emma Rd at Flag Ln,28.754091,-81.358499,"LAKE EMMA RD, FLAGG LN"
0,ORC-0220,Rio Grande Ave & 29th St,28.512646,-81.401194,"RIO GRANDE AVE S, 29TH ST"
0,2080,Lake Mary Blvd & Sun Dr,28.756126,-81.352392,"S SUN DR, W LAKE MARY BLVD"
0,ORC-0046,Sand Lake Rd (SR 482) & Chancellor Dr,28.450442,-81.412225,"CHANCELLOR DR, SAND LAKE RD"
0,OCA-0079,US-301/441 / Pine Ave at NW 35th St,29.22313,-82.14729,"NW PINE AVE, NW GAINESVILLE RD"
0,ORC-0319,Americana Blvd & San Antonio Ave - Pointe Vista Cir,28.485559,-81.406008,"AMERICANA BLVD, POINTE VISTA CIR"
0,1705,SR 46 & Sanford Ave,28.78668,-81.26478,"S SANFORD AVE, E 25TH ST"
0,BRE-1013,US 1 (N Cocoa Blvd) at Dixon Blvd,28.378145,-80.738685,"N COCOA BLVD, DIXON BLVD"
0,OSC-1147,Nolte Rd @ Canoe Creek Rd,28.224043,-81.29303,"CANOE CREEK RD, W NEW NOLTE RD"
0,ORC-0467,SR 438 & Silver Ridge Dr/Summer Glen Dr,28.577601,-81.48608,"SUMMER GLEN DR, SILVER RIDGE DR, SILVER STAR RD"
0,2305,Wymore rd @ Oranole rd,28.640292,-81.386358,"N WYMORE RD, WYMORE RD, TRINITY WOODS LN, ORANOLE RD"
0,2000,I-4 eastbound @ Exit 101AB: CR-46A,28.786453,-81.349745,"HE THOMAS JR PKWY, 101A"
0,ORL-0001,Magnolia Ave & Amelia St,28.549395,-81.376813,"N MAGNOLIA AVE, E AMELIA ST"
0,ORC-0656,Turkey Lake Rd at Walmart Entrance,28.442396,-81.474962,TURKEY LAKE RD
0,ORC-0583,John Young Parkway at SR 528 WB Off Ramp,28.424984,-81.422841,"S JOHN YOUNG PKWY, SR-528-TOLL"
0,ORC-0144,Sand Lake Rd (SR 482) & I-4(WB Off Ramp),28.45,-81.4763,"I-4, W SAND LAKE RD"
0,1273,SR 434 & Tarry Town  - Roxboro,28.695849,-81.379743,"ROXBORO RD, SR-434"
0,ORL-0119,SR50 (Colonial) at Edgewater Dr,28.55297,-81.387655,"W COLONIAL DR, EDGEWATER DR"
0,ORC-0496,US 192 at CR 545 (Avalon Rd),28.346826,-81.648205,"WESTSIDE BLVD, AVALON RD, W IRLO BRONSON MEMORIAL HWY"
0,ORC-0309,International Dr & Austrian Ct/Via Mercado,28.441892,-81.470387,"INTERNATIONAL DR, AUSTRIAN CT"
0,MRN-9007,US 301 & Belleview Regional,29.0712,-82.071426,US-441
0,1840,SR 426 & Pine Ave,28.670273,-81.22093,"CHIPPENDALE TER, N PINE AVE, W BROADWAY ST"
0,ORC-0661,Sand Lake Rd & Rialto,28.449973,-81.482098,W SAND LAKE RD
0,2065,Lake Mary Blvd & Longwood-Lake Mary Rd,28.756241,-81.333443,"LONGWOOD LAKE MARY RD, W LAKE MARY BLVD"
0,VOL-0237,Clyde Morris Blvd (SR 483) & Bellevue Ave Ext South,29.1804,-81.0422,"S CLYDE MORRIS BLVD, BELLEVUE AVE EXT"
0,VOL-0377,Ridgewood Ave (US 1) & Calle Grande St,29.2613,-81.05,"RIDGEWOOD AVE, CALLE GRANDE ST"
0,1520,SR-436 / Semoran Blvd / Altamonte Dr @  Northlake Blvd/Cranes Roost Blvd,28.661958,-81.38422,"CRANES ROOST BLVD, E ALTAMONTE DR"
0,ORC-0194,US-441 / Orange Blossom Trl at Oak Ridge Dr,28.472562,-81.396667,"S ORANGE BLOSSOM TRL, W OAK RIDGE RD"
0,ORL-0250,US-441 / Orange Blossom Trl at Church St,28.540144,-81.397245,"S ORANGE BLOSSOM TRL, CHURCH ST W"
0,MRN-9999,US 27/441 at SE 132nd St Rd/SE 92 Loop,29.030668,-82.023017,"US-441, SE 132ND ST RD"
0,ORL-0077,Anderson St (SR 15 EB) at Bunby Ave,28.53791,-81.351822,"S BUMBY AVE, E ANDERSON ST"
0,BRE-0060,New Haven Ave (US 192) & Dairy Rd,28.07873,-80.637982,"DAIRY RD, W NEW HAVEN AVE"
0,LKC-0164,SR 50 at CR 455 / Hartle Rd,28.546472,-81.682334,"HARTLE RD, SR-50, CR-455"
0,MEL-5033,NASA Blvd (SR 508) & Hickory St,28.092999,-80.615246,"HICKORY ST, E NASA BLVD"
0,ORC-0290,John Young Pkwy at OakRidge Rd.,28.472347,-81.41746,"S JOHN YOUNG PKWY, W OAK RIDGE RD"
0,D5I-2005,US17/92 / 15/600 at E Sybelia Ave/Sybelia Pkwy,28.631281,-81.363275,"N ORLANDO AVE, E SYBELIA AVE"
0,ORC-0599,Rouse Rd at Lokanotosa Trl,28.583176,-81.224226,"ROUSE RD, LOKANOTOSA TRL"
0,2785,Towne Center Blvd @ WP Ball Blvd,28.799449,-81.339205,"S MALL ENTRANCE RD, TOWNE CENTER BLVD"
0,OSC-4002,Vineland Rd (SR 535) & Poinciana Blvd,28.342088,-81.483441,"VINELAND RD, N POINCIANA BLVD"
0,ORL-0068,SR 50 (Colonial Dr) at Hampton Ave,28.553151,-81.356165,"N HAMPTON AVE, E COLONIAL DR"
0,1325,SR 434 at Edgemon Ave,28.69834,-81.309562,"S EDGEMON AVE, SR-434"
0,ORL-0679,International Dr & Municipal Dr,28.462378,-81.452283,"MUNICIPAL DR, INTERNATIONAL DR"
0,VOL-0188,I-4 EB & Dirksen Dr,28.872388,-81.281374,"I-4, DEBARY AVE"
0,ORC-0209,Orange Blossom Trl at Water Bridge Blvd,28.40303,-81.404612,"ORANGE BLOSSOM TRL S, WATERBRIDGE BLVD"
0,VOL-0172,Ridgewood Ave (US 1) & Herbert St,29.1451,-80.9884,"S RIDGEWOOD AVE, HERBERT ST"
0,VOL-0200,New York Ave (SR 44) at Clara Ave,29.028049,-81.307548,"S CLARA AVE, W NEW YORK AVE"
0,ORC-0061,Colonial Dr  @ SR417 NB Ramp,28.568369,-81.264726,"CENTRAL FLORIDA GREENEWAY, E COLONIAL DR"
0,ORL-0245,Semoran Blvd (SR 436) & Lee Vista Blvd,28.468934,-81.310083,"S SEMORAN BLVD, LEEVISTA BLVD"
0,1765,SR 426 & Old Howell Branch Rd,28.611142,-81.282381,"ALOMA AVE, OLD HOWELL BRANCH RD"
0,2730,Airport Blvd  @ Old Lake Mary Blvd,28.7797,-81.2968,"W AIRPORT BLVD, OLD LAKE MARY RD"
0,D5I-9999,Cypress Parkway & Old Pleasant Hill Rd,28.147418,-81.443555,"OLD PLEASANT HILL RD, CYPRESS PKWY"
0,ORC-0224,Sand Lake Rd (SR 482) at Skyview Dr,28.4504,-81.3979,"SUMMER DAY LN, SKYVIEW DR, SAND LAKE RD"
0,ORL-0022,Orange Ave & Livingston St,28.54758,-81.37913,"N ORANGE AVE, W LIVINGSTON ST"
0,ORL-0009,Rosalind Ave & Central Blvd,28.542167,-81.375882,"S ROSALIND AVE, E CENTRAL BLVD"
0,ORL-0205,US-17/92 / 15/600 at Princeton St,28.570337,-81.364432,"MILLS AVE N, E PRINCETON ST"
0,ORC-0193,Hansel Ave (SR 527 NB) & CR 506 West (Oak Ridge Rd),28.472868,-81.367824,"E OAK RIDGE RD, HANSEL AVE"
0,1393,SR 419/434 & Franklin St,28.673879,-81.208455,"N CENTRAL AVE, E FRANKLIN ST"
0,2240,EE Wiliamson Rd @  Rangeline Rd,28.713012,-81.362484,"RANGELINE RD, EE WILLIAMSON RD"
0,BRE-5544,US 1 and Terrier Trail,28.592284,-80.803742,"S WASHINGTON AVE, RIVERSIDE DR"
0,ORC-0339,John Youg Parkway at SR 408 WB,28.542957,-81.413632,"N JOHN YOUNG PKWY, EAST-WEST EXPY"
0,OSC-1014,US-192 @ Shady ln ( Cross Prairie ),28.284475,-81.351328,"SHADY LN, E IRLO BRONSON MEMORIAL HWY"
0,VOL-0441,SR 415 & Howland Blvd,28.87134,-81.1619,"SR-415, HOWLAND BLVD"
0,VOL-0205,Granada Blvd (SR 40) & Ridgewood Ave,29.284475,-81.058691,"S RIDGEWOOD AVE, W GRANADA BLVD"
0,ORC-0170,US 441 at Landstreet Rd (CR 528),28.435973,-81.404543,"ORANGE BLOSSOM TRL S, LANDSTREET RD W"
0,ORC-0017,Americana Blvd & Texas Ave,28.486955,-81.409185,"TEXAS AVE S, AMERICANA BLVD"
0,1025,US 17/92 at CR 415(13th St),28.800794,-81.2731,"S FRENCH AVE, W 13TH ST"
0,BRE-5026,US 1 (Rockledge Blvd) at Longwood Ave,28.334467,-80.725243,ROCKLEDGE BLVD
0,ORC-0437,John Young Parkway at Town Loop BLVD,28.361085,-81.422193,"N JOHN YOUNG PKWY, TOWN LOOP BLVD"
0,2350,Montgomery Rd @ Plaza Entrance,28.6851,-81.4027,"MONTGOMERY RD, PINE ST"
0,1835,SR 426 & Winter Springs Blvd,28.66803,-81.22438,"W BROADWAY ST, WINTER SPRINGS BLVD"
0,MRN-9003,US 301 (SR 35) & US 27/US 441 & SE Babb Rd,29.058297,-82.050113,"SE BABB RD, US-441, US-301"
0,ORL-0254,US-441 / Orange Blossom Trl at Gore St,28.531122,-81.397123,"S ORANGE BLOSSOM TRL, W GORE ST"
0,1050,US 17/92 at Park Dr,28.781939,-81.272998,"S FRENCH AVE, PARK DR"
0,VOL-0397,Nova Rd (SR 5A) & Village Dr/Woodlands Blvd,29.273913,-81.082688,"S NOVA RD, VILLAGE DR"
0,OSC-2007,US192 @JYP,28.304368,-81.415814,"N JOHN YOUNG PKWY, W VINE ST"
0,BRE-5003,US 1 (Rockledge Blvd) at Eyster Blvd/Scott Ln,28.324592,-80.717374,"ROCKLEDGE BLVD, SCOTT LN, EYSTER BLVD"
0,BRE-1002,SR 520 (W King St) at Forrest Ave,28.355868,-80.728293,KING ST
0,1800,SR 426 at Dean Rd (CR 425),28.619536,-81.249273,"DEAN RD, SR-426"
0,ORL-0190,SR 527 (Orange Ave) At Virginia Dr,28.564049,-81.372936,"N ORANGE AVE, VIRGINIA DR"
0,ORL-0069,SR 50 (Colonial Dr) at Highland Ave,28.553142,-81.373766,"HIGHLAND AVE, E COLONIAL DR"
0,ORC-0060,Colonial Dr @ 417 SB Off Ramp,28.568366,-81.267945,"E COLONIAL DR, CENTRAL FLORIDA GREENEWAY"
0,ORL-0017,Orange Ave & Jackson St,28.53902,-81.379,"E JACKSON ST, S ORANGE AVE"
0,1190,SR-434 / Alafaya Trl / Forest City Rd at SR-414 / Maitland Blvd,28.64081,-81.4152,"SR-434, MAITLAND BLVD"
0,1285,SR-434 @ Range Line Rd,28.69786,-81.36221,"RANGELINE RD, SR-434"
0,1485,SR 436 @ Montgomery Rd,28.661865,-81.402755,"MONTGOMERY RD, SEMORAN BLVD"
0,1140,US-17/92 at Griffin Dr / Button Rd,28.679716,-81.335623,"US-17-92, N GRIFFIN DR, BUTTON RD"
0,ORC-0067,SR 50 & CR 431(Pine Hills Rd),28.552505,-81.447528,"N PINE HILLS RD, W COLONIAL DR"
0,ORL-0232,SR 436 (Semoran Blvd) at Hazeltine Nat'l Dr,28.463186,-81.310027,"S SEMORAN BLVD, HAZELTINE NATIONAL DR"
0,ORC-0658,Narcoossee Rd at Laureate,28.363777,-81.244448,"NARCOOSSEE RD, LAUREATE BLVD"
0,ORL-0632,SR 436 (Semoran Blvd) at Turnbull Dr,28.485044,-81.310133,"SEMORAN BLVD S, TURNBULL DR"
0,ORL-0764,Millenia Blvd & Tradition Pkwy / Gardens Park Blvd,28.49417,-81.42427,"TRADITION PKWY, MILLENIA BLVD"
0,1310,SR 434 at Sunshadow Dr,28.6979,-81.321573,"SR-434, SUNSHADOW DR"
0,2870,Markham Rd  @ Orange Blvd,28.79266,-81.36293,"S ORANGE BLVD, ORANGE BLVD"
0,1080,US-17/92 at Lake Mary Blvd,28.756483,-81.287348,"S ORLANDO DR, W LAKE MARY BLVD"
0,OSC-2011,SR 530 (US 192-Vine St) & Thacker Ave,28.304476,-81.424261,"N THACKER AVE, W VINE ST"
0,ORL-0527,Vineland Rd & Orange Co Fleet Mgmt-Quorum Center,28.499281,-81.432226,VINELAND RD
0,ORL-0455,John Young Pkwy (SR 423) at SR 416 (Silver Star Rd),28.578123,-81.41644,"N JOHN YOUNG PKWY, SILVER STAR RD"
0,BRE-0209,Grissom Pkwy at Canaveral Groves Blvd,28.431337,-80.788257,"GRISSOM PKWY, CANAVERAL GROVES BLVD"
0,ORL-0427,Princeton St & Edgewater Dr,28.571148,-81.389431,"EDGEWATER DR, W PRINCETON ST"
0,ORC-0344,Colonial Dr W at Dorscher Rd,28.551999,-81.484203,"DORSCHER RD, W COLONIAL DR"
0,ORC-0595,Colonial Dr W at Vizcaya Lake Rd,28.551849,-81.509116,"VIZCAYA LAKE RD, W COLONIAL DR"
0,ORC-0268,Central Florida Pkwy & Gateway Ave,28.407769,-81.45073,"GATEWAY AVE, CENTRAL FLORIDA PKWY"
0,D5I-4095,SR 438 & Ocoee Hills Rd,28.573627,-81.525838,"E SILVER STAR RD, OCOEE HILLS RD"
0,1380,SR 419/434 & SR 417 (NB Ramp),28.690104,-81.226982,"CENTRAL FLORIDA GREENEWAY, SR-419"
0,ORL-0168,Vineland Rd & 34th St,28.504791,-81.428072,"VINELAND RD, 34TH ST SW"
0,MRN-9011,US 301 & CR 328/SE 80 St,29.106263,-82.091077,"US-441, SE 80TH ST"
0,D5I-7050,US 441 & Bradshaw Rd,28.679417,-81.521664,"N BRADSHAW RD, W MAIN ST"
0,1415,SR 434 & Palm Valley Rd,28.61572,-81.2077,"ALAFAYA TRL, E PALM VALLEY DR"
0,2017,E Lake Mary Blvd & Mellonville Ave,28.760379,-81.255682,"S MELLONVILLE AVE, E LAKE MARY BLVD"
0,BRE-0231,US 192 & I-95 Nortbound Ramps,28.078863,-80.705413,"I-95, US-192"
0,1635,SR 436 at Winter Woods Blvd,28.61893,-81.31281,"SEMORAN BLVD, WINTER WOODS BLVD"
0,ORL-0667,Universal Blvd & Hard Rock-Portofino Bay,28.479043,-81.463981,UNIVERSAL BLVD
0,ORL-0286,SR 527 (Orange Ave) at Lucerne Cir,28.53353,-81.376735,"S ORANGE AVE, S LUCERNE CIR E, S LUCERNE CIR W"
0,ORC-0137,US-441 / Orange Blossom Trl at Holden Ave,28.494481,-81.396834,"S ORANGE BLOSSOM TRL, W HOLDEN AVE"
0,BRE-0021,SR 520 (Merritt Island Cswy) at Kiwanis Island,28.35731,-80.678218,"MERRITT ISLAND CSWY E, KIWANIS ISLAND PARK RD"
0,ORL-0367,SR 435 (Kirkman Rd) at Carrier Dr,28.457312,-81.45866,"S KIRKMAN RD, CARRIER DR"
0,1210,SR-434 / Alafaya Trl / Forest City Rd at Orange Ave,28.6618,-81.419,"SR-434, ORANGE AVE"
0,ORL-0265,US-441 / Orange Blossom Trl at South St,28.538256,-81.397222,"S ORANGE BLOSSOM TRL, W SOUTH ST"
0,OSC-1100,MIchigan Ave @ Mill Run Blvd,28.337014,-81.389989,MILL RUN BLVD
0,ORL-0072,US-17/92 at SR 50 (Colonial Dr.),28.553165,-81.364428,"MILLS AVE N, E COLONIAL DR"
0,ORC-0172,US 441 at La Quinta Dr,28.440693,-81.403465,"S ORANGE BLOSSOM TRL, LA QUINTA DR"
0,ORL-0087,Ramps (I-4) at Amelia St (EB Off Ramp),28.5494,-81.381935,"N GARLAND AVE, W AMELIA ST"
0,ORL-0084,N Mills Ave at South St,28.538533,-81.364275,"E SOUTH ST, S THORNTON AVE, S MILLS AVE"
0,ORL-0711,Ramps (I-4) at Anderson St (WB Off Ramp),28.536208,-81.383835,"W ANDERSON ST, I-4"
0,ORC-0072,Conroy Rd @ Dr Phillips Blvd,28.493629,-81.490864,"DR PHILLIPS BLVD, CONROY WINDERMERE RD"
0,ORC-0042,John Young Pkwy at Central Florida Pkwy,28.410315,-81.424274,"S JOHN YOUNG PKWY, CENTRAL FLORIDA PKWY"
0,ORC-0016,US-441 / Orange Blossom Trl at Americana Blvd,28.484226,-81.396749,"S ORANGE BLOSSOM TRL, AMERICANA BLVD"
0,ORL-0185,Magnolia Ave & Ivanhoe Blvd,28.559882,-81.376966,"N MAGNOLIA AVE, S IVANHOE BLVD"
0,ORC-0205,US 441 & SR 482 (Sand lake),28.450256,-81.400846,"S ORANGE BLOSSOM TRL, SAND LAKE RD"
0,OSC-1089,US441 @ Donegan Av,28.318953,-81.403716,"N ORANGE BLOSSOM TRL, E DONEGAN AVE"
0,1760,SR 419 & Layer Elementary School,28.704345,-81.294639,SR-419
0,ORC-0439,Turkey Lake Rd at Westgate Lake Blvd,28.427507,-81.474969,"TURKEY LAKE RD, WESTGATE LAKES BLVD"
0,1480,SR-436  at Weathersfield Ave,28.661905,-81.406598,"SEMORAN BLVD, N WEATHERSFIELD AVE"
0,BRE-0016,SR 520 (Merritt Island Cswy) at SR 3 (Courtenay Pkwy),28.356918,-80.700143,"N COURTENAY PKWY, MERRITT ISLAND CSWY E, S COURTENAY PKWY"
0,1200,SR-434 / Alafaya Trl / Forest City Rd at Lotus Landing Blvd / Trailwood Dr,28.65106,-81.4157,"SR-434, TRAILWOOD DR"
0,MRN-9002,US301 & SE 132nd St Rd,29.02921,-82.04492,"US-301, SE 132ND ST RD"
0,ORC-0056,Clay St & Minnesota Ave,28.589478,-81.373292,"CLAY ST, MINNESOTA AVE"
0,MRN-9999,Silver Springs Blvd (SR 40) at NE 11th Ave,29.187023,-82.125313,"SE 11TH AVE, E SILVER SPRINGS BLVD"
0,VOL-0167,Ridgewood Ave (US 1) & LPGA Blvd,29.2458,-81.0417,"RIDGEWOOD AVE, LPGA BLVD"
0,ORC-0108,Rouse Rd at 408 WB Ramp,28.549276,-81.224317,"EAST-WEST EXPY, ROUSE RD"
0,OSC-1041,I-4 EB & CR 532 (Osceola Polk County Line),28.260704,-81.612238,"I-4, OSCEOLA POLK LINE RD"
0,OCA-0197,N Pine Ave (US 27-US 301) & NW 2nd St,29.18859,-82.140382,"N PINE AVE, SW 5TH ST"
0,ORL-0376,Universal Blvd & International Dr,28.462267,-81.464017,"UNIVERSAL BLVD, INTERNATIONAL DR"
0,MRN-9009,US 301 & SE 95 St,29.084304,-82.078866,"SE 95TH ST, US-441"
0,MEL-4053,US 1 & Lake Washington Rd-Riverdale Dr,28.147986,-80.638104,"RIVERDALE DR, LAKE WASHINGTON RD"
0,ORC-0227,Sand Lake Rd (SR 482) & Winegard Rd,28.450954,-81.384194,"WINEGARD RD, SAND LAKE RD"
0,2530,Red Bug Lake Rd & Rising Sun Blvd,28.647755,-81.258273,"BROOKS LN, RED BUG LAKE RD"
0,ORL-0380,SR 435 (Kirkman Rd) at International Dr,28.46231,-81.458654,"S KIRKMAN RD, INTERNATIONAL DR"
0,1850,Broadway St (SR 426) & SR 434/419,28.6703,-81.208411,"S CENTRAL AVE, E BROADWAY ST"
0,ORC-0431,International Dr at SR 528 WB Ramp,28.422637,-81.459987,"INTERNATIONAL DR, SR-528-TOLL"
0,ORL-0458,SR 438 & Mercy Dr,28.571379,-81.430653,"MERCY DR, PRINCETON ST"
0,ORL-0092,Church St & Hughey Ave,28.540175,-81.382841,"S HUGHEY AVE, CHURCH ST W"
0,OSC-1075,US 192 & Siesta Lago Dr,28.318617,-81.470147,"W IRLO BRONSON MEMORIAL HWY, SIESTA LAGO DR"
0,VOL-0156,Ridgewood Ave (US 1) & SR 442 (Indian River Blvd),28.972881,-80.895926,S RIDGEWOOD AVE
0,OSC-1105,Fortune rd @ Shakerag rd/ Old boggy creek rd,28.303895,-81.371158,"SHAKERAG RD, FORTUNE RD, OLD BOGGY CREEK RD"
0,1270,SR-434 @ Raymond Ave,28.69193,-81.3864,"RAYMOND AVE, SR-434"
0,BRE-1001,SR 520 (Willard St) at Forrest Ave,28.356441,-80.728806,KING ST
0,ORC-0105,Goldenrod Rd (SR 551) & SR 408 (WB Ramps),28.5413,-81.2858,"S GOLDENROD RD, EAST-WEST EXPY"
0,OSC-1061,US 192 @ Celebration Ave,28.332771,-81.527872,"CELEBRATION AVE, W IRLO BRONSON MEMORIAL HWY"
0,VOL-0398,Nova Rd (SR 5A) & Division Ave,29.266486,-81.078657,"S NOVA RD, DIVISION AVE"
0,OSC-2024,John Young Pkwy (US 17/92) & Emmett St,28.291753,-81.416089,S JOHN YOUNG PKWY
0,BRE-0315,Viera Blvd at Murrell Rd,28.265434,-80.718201,"MURRELL RD, VIERA BLVD"
0,ORL-0665,Conroy Rd at Millenia Blvd,28.489788,-81.429495,"CONROY RD, MILLENIA BLVD"
0,2225,Lake Emma Rd  at Technology Ln,28.738045,-81.35869,"LAKE EMMA RD, SECRET HARBOR LN"
0,BRE-5517,US 1/Washington Ave and Grace St,28.600783,-80.80779,"S WASHINGTON AVE, S WASHINGTON AVE"
0,1360,SR 419/434 & Bear Springs Dr,28.699708,-81.265252,"MCLEODS WAY, DORAN BLVD, SR-419"
0,1530,SR-436 / Semoran Blvd / Altamonte D at Renaissance Ent,28.663129,-81.380129,"E ALTAMONTE DR, HAINES ST"
0,VOL-0198,Volusia Ave (US 17/92) at Minnesota Ave,28.969739,-81.298773,"N VOLUSIA AVE, E MINNESOTA AVE, W MINNESOTA AVE"
0,ORL-0333,Curry Ford Rd (SR 552) at Gaston Foster Rd,28.524285,-81.324864,"GASTON FOSTER RD, CURRY FORD RD"
0,MRN-9999,Silver Springs Blvd (SR 40) at Magnolia Ave,29.187032,-82.136929,"N MAGNOLIA AVE, W SILVER SPRINGS BLVD"
0,D5I-4000,SR 50 at West Oak Mall,28.55184,-81.514631,"W COLONIAL DR, VINTAGE VILLAGE LN"
0,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR"
0,ORL-0044,Brown Ave (SR 15 NB) at Central Blvd,28.542209,-81.363177,"S BROWN AVE, E CENTRAL BLVD"
0,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W"
0,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE"
0,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE"
0,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE"
0,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE"
0,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST"
0,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST"
0,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE
0,ORC-0129,Hansel Ave (SR 527 NB) & CR 506 East (Hoffner Ave),28.475226,-81.367862,"HANSEL AVE, HOFFNER AVE"
0,ORL-0711,Anderson St & I-4 WB Express Lanes,28.536137,-81.382956,W ANDERSON ST
0,OCA-0229,SW 17th St (SR 464) & SW 12th Ave,29.171632,-82.148538,"SW 12TH AVE, SW 17TH ST"
0,ORC-0233,Apopka Vineland Rd (SR 535) at SR 536/World Center Dr,28.357443,-81.497164,"KISSIMMEE-VINELAND RD, SR-536"
0,1730,SR 414 & Magnolia Homes Rd,28.640398,-81.427392,"MAGNOLIA HOMES RD, MAITLAND BLVD, LAKE LOTUS PARK RD"
0,BRE-0147,SR 405 at SR 407,28.532381,-80.818806,"COLUMBIA BLVD, CHALLENGER MEMORIAL PKWY"
