,ATSPM_ID,name,latitude,longitude,roadway_name,county,direction,roadwayName,SIIA_ID,approachID,laneType,width,numberFromLeft,detectorID,channel,phase,distanceToStopbar,length,laneID,det_type
9,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,225,S ORLANDO DR,947,3324,Through,12.0,2,11757,15,6,330.0,6.0,9899,Inductive Loop
10,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,225,S ORLANDO DR,947,3324,Through,12.0,3,10640,13,6,150.0,6.0,9900,Inductive Loop
11,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,225,S ORLANDO DR,947,3324,Through,12.0,3,11759,16,6,330.0,6.0,9900,Inductive Loop
12,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,225,S ORLANDO DR,947,3324,Through Right,12.0,4,10641,14,6,150.0,6.0,9901,Inductive Loop
13,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,225,S ORLANDO DR,947,3324,Through Right,12.0,4,11760,17,6,330.0,6.0,9901,Inductive Loop
14,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,135,BUSH BLVD,947,3325,Left,12.0,1,10636,18,7,0.0,40.0,9902,Inductive Loop
15,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,135,BUSH BLVD,947,3325,Through,12.0,2,11744,9,4,0.0,40.0,13894,Inductive Loop
16,1095,US 17/92 & Senator Lane,28.744021,-81.296892,"S ORLANDO DR, BUSH BLVD",SEMINOLE,135,BUSH BLVD,947,3325,Right,12.0,3,10637,10,4,0.0,40.0,9903,Inductive Loop
0,2135,Longwood /Lake Mary Rd at Green Way,28.733888,-81.334228,"LONGWOOD LAKE MARY RD, GREENWAY BLVD",SEMINOLE,0,LONGWOOD LAKE MARY RD,240,833,Left,12.0,1,1517,1,1,0.0,40.0,1906,Inductive Loop
1,2135,Longwood /Lake Mary Rd at Green Way,28.733888,-81.334228,"LONGWOOD LAKE MARY RD, GREENWAY BLVD",SEMINOLE,0,LONGWOOD LAKE MARY RD,240,833,Through,12.0,2,3492,4,6,150.0,6.0,3757,Inductive Loop
2,2135,Longwood /Lake Mary Rd at Green Way,28.733888,-81.334228,"LONGWOOD LAKE MARY RD, GREENWAY BLVD",SEMINOLE,90,GREENWAY BLVD,240,834,Left,12.0,1,1518,3,8,0.0,40.0,1907,Inductive Loop
3,2135,Longwood /Lake Mary Rd at Green Way,28.733888,-81.334228,"LONGWOOD LAKE MARY RD, GREENWAY BLVD",SEMINOLE,90,GREENWAY BLVD,240,834,Right,12.0,2,1519,5,8,0.0,40.0,1908,Inductive Loop
4,2135,Longwood /Lake Mary Rd at Green Way,28.733888,-81.334228,"LONGWOOD LAKE MARY RD, GREENWAY BLVD",SEMINOLE,180,LONGWOOD LAKE MARY RD,240,835,Through,12.0,1,3493,2,2,150.0,6.0,1909,Inductive Loop
0,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY",BREVARD,180,GRISSOM PKWY,717,2521,Left,12.0,1,8300,1,1,0.0,40.0,7373,Inductive Loop
1,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY",BREVARD,180,GRISSOM PKWY,717,2521,Through Right,12.0,2,8301,6,6,100.0,6.0,7374,Inductive Loop
2,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY",BREVARD,270,KINGS HWY,717,2522,Left Through,12.0,1,8302,5,8,0.0,40.0,7375,Inductive Loop
3,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY",BREVARD,0,GRISSOM PKWY,717,2523,Left,12.0,1,8297,2,2,0.0,40.0,7377,Inductive Loop
4,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY",BREVARD,0,GRISSOM PKWY,717,2523,Through Right,12.0,2,8298,4,2,100.0,6.0,7378,Inductive Loop
5,BRE-0243,Grissom Pkwy at Kings Hwy,28.490792,-80.804256,"GRISSOM PKWY, KINGS HWY",BREVARD,90,KINGS HWY,717,2524,Left Through Right,12.0,1,8299,9,4,0.0,40.0,7379,Inductive Loop
0,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,180,BENNETT RD,572,1968,Left,12.0,1,6289,3,3,0.0,50.0,5923,Video
1,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,180,BENNETT RD,572,1968,Left,12.0,2,6290,3,3,0.0,50.0,5924,Video
2,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,180,BENNETT RD,572,1968,Through Right,12.0,3,6291,8,8,0.0,50.0,5925,Video
3,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,270,E COLONIAL DR,572,1969,Left,12.0,1,6292,5,5,0.0,50.0,5926,Video
4,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,270,E COLONIAL DR,572,1969,Through,12.0,2,6293,2,2,0.0,50.0,5927,Video
5,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,270,E COLONIAL DR,572,1969,Through,12.0,3,6294,2,2,0.0,50.0,5928,Video
6,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,270,E COLONIAL DR,572,1969,Through Right,12.0,4,6295,2,2,0.0,50.0,5929,Video
7,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,0,RICKENBACKER DR,572,1970,Left,12.0,1,6296,7,7,0.0,50.0,5930,Video
8,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,0,RICKENBACKER DR,572,1970,Through,12.0,2,6297,4,4,0.0,50.0,5931,Video
9,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,0,RICKENBACKER DR,572,1970,Right,12.0,3,10505,9,4,0.0,50.0,5932,Video
10,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,90,E COLONIAL DR,572,1971,Left,12.0,1,6298,1,1,0.0,50.0,5933,Video
11,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,90,E COLONIAL DR,572,1971,Through,12.0,2,6299,6,6,0.0,50.0,5934,Video
12,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,90,E COLONIAL DR,572,1971,Through,12.0,3,6300,6,6,0.0,50.0,5935,Video
13,ORL-0209,SR 50 at Bennett Rd/ Rickenbacker,28.553473,-81.333428,"BENNETT RD, E COLONIAL DR, RICKENBACKER DR",ORANGE,90,E COLONIAL DR,572,1971,Through Right,12.0,4,6301,6,6,0.0,50.0,5936,Video
0,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,0,US-301,1766,6333,Left,12.0,1,18594,33,1,0.0,40.0,19152,Video
1,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,0,US-301,1766,6333,Through,12.0,2,18595,7,6,0.0,40.0,19153,Video
2,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,0,US-301,1766,6333,Through,12.0,3,18597,6,6,0.0,40.0,19154,Video
3,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,0,US-301,1766,6333,Right,12.0,4,19381,5,6,0.0,40.0,19155,Video
4,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,180,US-301,1766,6334,Left,12.0,1,18599,1,5,0.0,40.0,19156,Video
5,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,180,US-301,1766,6334,Through,12.0,2,18600,39,2,0.0,40.0,19157,Video
6,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,180,US-301,1766,6334,Through,12.0,3,18602,38,2,0.0,40.0,19158,Video
7,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,180,US-301,1766,6334,Right,12.0,4,19380,37,2,0.0,40.0,19159,Video
8,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,90,CR-329,1766,6335,Left Through,12.0,1,18604,22,8,0.0,40.0,19160,Video
9,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,90,CR-329,1766,6335,Right,12.0,2,18605,21,8,0.0,40.0,19161,Video
10,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,270,CR-329,1766,6336,Left Through,12.0,1,18606,54,4,0.0,40.0,19162,Video
11,MRN-9016,US 441/US 301 & CR 329 (NE 130th St),29.33806,-82.151628,"US-301, CR-329",MARION,270,CR-329,1766,6336,Right,12.0,2,18607,53,4,0.0,40.0,19163,Video
0,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,315,N NOVA RD,1525,5440,Left,12.0,1,20955,5,5,0.0,50.0,16361,Video
1,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,315,N NOVA RD,1525,5440,Through,12.0,2,20956,2,2,0.0,50.0,16362,Video
2,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,315,N NOVA RD,1525,5440,Through,12.0,3,20957,2,2,0.0,50.0,16363,Video
3,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,315,N NOVA RD,1525,5440,Through Right,12.0,4,20958,2,2,0.0,50.0,16364,Video
4,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,135,N NOVA RD,1525,5441,Left,12.0,1,20949,1,1,0.0,50.0,16365,Video
5,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,135,N NOVA RD,1525,5441,Through,12.0,2,20950,6,6,0.0,50.0,16366,Video
6,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,135,N NOVA RD,1525,5441,Through,12.0,3,20951,6,6,0.0,50.0,16367,Video
7,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,135,N NOVA RD,1525,5441,Through Right,12.0,4,20952,6,6,0.0,50.0,16368,Video
8,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,45,15TH ST,1525,5442,Left,12.0,1,20947,7,4,0.0,50.0,16369,Video
9,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,45,15TH ST,1525,5442,Through Right,12.0,2,20948,4,4,0.0,50.0,16370,Video
10,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,225,15TH ST,1525,5443,Left,12.0,1,20953,3,8,0.0,50.0,16371,Video
11,VOL-0390,Nova Rd (SR 5A) & 15th St,29.244501,-81.063927,"N NOVA RD, 15TH ST",VOLUSIA,225,15TH ST,1525,5443,Through Right,12.0,2,20954,8,8,0.0,50.0,16372,Video
0,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,0,SERALAGO BLVD,830,2889,Left,12.0,1,8613,8,4,0.0,40.0,8549,Inductive Loop
1,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,0,SERALAGO BLVD,830,2889,Through,12.0,2,8614,8,4,0.0,40.0,8550,Inductive Loop
2,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,0,SERALAGO BLVD,830,2889,Through,12.0,3,8615,8,4,0.0,40.0,8551,Inductive Loop
3,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,90,W OSCEOLA PKWY,830,2890,Left,12.0,1,8619,3,5,0.0,40.0,8555,Inductive Loop
4,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,90,W OSCEOLA PKWY,830,2890,Through,12.0,2,8620,7,2,150.0,6.0,8556,Inductive Loop
5,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,90,W OSCEOLA PKWY,830,2890,Through,12.0,3,8625,7,2,150.0,6.0,8557,Inductive Loop
6,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,180,SERALAGO BLVD,830,2891,Left,12.0,1,8616,4,8,0.0,40.0,8552,Inductive Loop
7,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,180,SERALAGO BLVD,830,2891,Through,12.0,2,8617,4,8,0.0,40.0,8553,Inductive Loop
8,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,180,SERALAGO BLVD,830,2891,Through Right,12.0,3,8618,4,8,0.0,40.0,8554,Inductive Loop
9,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,270,W OSCEOLA PKWY,830,2892,Left,12.0,1,8621,1,1,0.0,40.0,8559,Inductive Loop
10,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,270,W OSCEOLA PKWY,830,2892,Through,12.0,2,8622,2,6,150.0,6.0,8560,Inductive Loop
11,OSC-4004,Osceola Pkwy @ Seralago,28.338338,-81.506059,"SERALAGO BLVD, W OSCEOLA PKWY",OSCEOLA,270,W OSCEOLA PKWY,830,2892,Through,12.0,3,8623,2,6,150.0,6.0,8561,Inductive Loop
0,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,0,HANCOCK RD,1778,6395,Left,12.0,1,19696,21,7,0.0,40.0,19478,Inductive Loop
1,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,0,HANCOCK RD,1778,6395,Through,12.0,2,19698,11,4,0.0,40.0,19479,Inductive Loop
2,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,0,HANCOCK RD,1778,6395,Through Right,12.0,3,19699,12,4,0.0,40.0,19480,Inductive Loop
3,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Left,12.0,1,19700,1,1,0.0,40.0,19481,Inductive Loop
4,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Left,12.0,2,19701,2,1,0.0,40.0,19482,Inductive Loop
5,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Through,12.0,3,19702,15,6,180.0,6.0,19483,Inductive Loop
6,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Through,12.0,3,19703,18,6,390.0,6.0,19483,Inductive Loop
7,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Through,12.0,4,19704,16,6,180.0,6.0,19484,Inductive Loop
8,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Through,12.0,4,19705,19,6,390.0,6.0,19484,Inductive Loop
9,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Through,12.0,5,19706,17,6,180.0,6.0,19485,Inductive Loop
10,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,90,SR-50,1778,6396,Through,12.0,5,19707,20,6,390.0,6.0,19485,Inductive Loop
11,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,180,HANCOCK RD,1778,6397,Left,12.0,1,19708,10,3,0.0,40.0,19487,Inductive Loop
12,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,180,HANCOCK RD,1778,6397,Left,12.0,2,19709,9,3,0.0,40.0,19488,Inductive Loop
13,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,180,HANCOCK RD,1778,6397,Through,12.0,3,19710,22,8,0.0,40.0,19489,Inductive Loop
14,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,180,HANCOCK RD,1778,6397,Through Right,12.0,4,19711,23,8,0.0,40.0,19490,Inductive Loop
15,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Left,12.0,1,19712,13,5,0.0,40.0,19491,Inductive Loop
16,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Left,12.0,2,19713,14,5,0.0,40.0,19492,Inductive Loop
17,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Through,12.0,3,19714,3,2,200.0,6.0,19493,Inductive Loop
18,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Through,12.0,3,19715,6,2,380.0,6.0,19493,Inductive Loop
19,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Through,12.0,4,19716,4,2,200.0,6.0,19494,Inductive Loop
20,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Through,12.0,4,19717,7,2,380.0,6.0,19494,Inductive Loop
21,LKC-0033,SR 50 at Hancock Rd,28.54667,-81.706965,"HANCOCK RD, SR-50",LAKE,270,SR-50,1778,6398,Through,12.0,5,19718,5,2,200.0,6.0,19495,Inductive Loop
